"","dates","ret_5_yr_daily","ret_10_yr_daily","bps_credit_aaa","bps_credit_baa","spread_aaa.minus.baa","Close","Adj","PX_LAST","snp_ret","clusters_fcm"
"6471",2015-11-09,1.7406,2.3454,4.12,5.51,1.39,2078.58,5508.622,16.52,-0.00961514120991362,4
"6472",2015-11-10,1.7243,2.3438,4.11,5.5,1.39,2081.72,5518.3779,15.29,0.00177102367888015,4
"6473",2015-11-12,1.7145,2.3133,4.11,5.51,1.4,2045.97,5424.6137,18.37,-0.0169912611457799,4
"6474",2015-11-13,1.6535,2.2676,4.09,5.48,1.39,2023.04,5363.8648,20.08,-0.0111987513507182,4
"6475",2015-11-16,1.6537,2.2693,4.11,5.51,1.4,2053.19,5444.7574,18.16,0.0150810288879765,4
"6476",2015-11-17,1.6555,2.2676,4.08,5.48,1.4,2050.44,5438.6166,18.84,-0.0011278372108921,4
"6477",2015-11-18,1.6856,2.2746,4.08,5.48,1.4,2083.58,5526.9539,16.85,0.0162426047829884,4
"6478",2015-11-19,1.6758,2.25,4.04,5.44,1.4,2081.24,5520.9861,16.99,-0.0010797629413917,4
"6479",2015-11-20,1.6879,2.264,4.04,5.46,1.42,2089.17,5542.8793,15.47,0.00396545102694599,4
"6480",2015-11-23,1.6731,2.2394,4.01,5.44,1.43,2086.59,5536.2546,15.62,-0.00119517305743955,4
"6481",2015-11-24,1.6665,2.2394,4.01,5.44,1.43,2089.14,5543.1725,15.93,0.00124956319747279,4
"6482",2015-11-25,1.6724,2.2359,4,5.44,1.44,2088.87,5543.0351,15.19,-2.47872495397926e-05,4
"6483",2015-11-27,1.6462,2.2218,4,5.44,1.44,2090.11,5547.5568,15.12,0.000815744428535233,4
"6484",2015-11-30,1.6463,2.2078,3.99,5.41,1.42,2080.41,5522.0998,16.13,-0.00458886694048817,4
"6485",2015-12-01,1.5874,2.1448,3.92,5.36,1.44,2102.63,5581.5104,14.67,0.0107586972622263,4
"6486",2015-12-02,1.6348,2.1815,3.89,5.35,1.46,2079.51,5521.4473,15.91,-0.0107610835948636,4
"6487",2015-12-03,1.735,2.3153,4.06,5.51,1.45,2049.62,5442.3115,18.11,-0.0143324378012265,4
"6488",2015-12-04,1.7071,2.2711,3.99,5.43,1.44,2091.69,5554.057,14.81,0.020532727683816,4
"6489",2015-12-07,1.6726,2.2305,3.95,5.38,1.43,2077.07,5515.6361,15.84,-0.00691762796096621,4
"6490",2015-12-08,1.6627,2.22,3.95,5.43,1.48,2063.59,5480.3192,17.6,-0.00640305113674918,4
"6491",2015-12-09,1.6447,2.2182,3.96,5.4,1.44,2047.62,5438.2613,19.61,-0.00767435225305851,4
"6492",2015-12-10,1.6792,2.2323,3.96,5.43,1.47,2052.23,5451.106,19.34,0.00236191298862371,4
"6493",2015-12-11,1.5543,2.1288,3.91,5.37,1.46,2012.37,5346.0845,24.39,-0.019266090220957,4
"6494",2015-12-14,1.6546,2.2234,4.01,5.46,1.45,2021.94,5371.8779,22.73,0.00482472733081575,4
"6495",2015-12-15,1.6942,2.2676,4,5.49,1.49,2043.41,5428.9664,20.95,0.0106272892017892,4
"6496",2015-12-16,1.7489,2.2977,4.01,5.51,1.5,2073.07,5508.1232,17.86,0.0145804549462674,4
"6497",2015-12-17,1.7042,2.2252,3.94,5.45,1.51,2041.89,5426.1186,18.94,-0.0148879385994852,4
"6498",2015-12-18,1.6778,2.2058,3.91,5.44,1.53,2005.55,5329.5487,20.7,-0.017797233551069,4
"6499",2015-12-21,1.6696,2.1934,3.93,5.47,1.54,2021.15,5371.6372,18.7,0.00789719774959554,4
"6500",2015-12-22,1.7061,2.2375,3.97,5.5,1.53,2038.97,5419.5585,16.6,0.00892117211490009,4
"6501",2015-12-23,1.7211,2.2552,3.99,5.53,1.54,2064.29,5486.9835,15.57,0.0124410503180287,4
"6502",2015-12-24,1.7146,2.2428,3.96,5.47,1.51,2060.99,5478.2327,15.74,-0.00159482892558374,4
"6503",2015-12-28,1.7197,2.2322,3.93,5.45,1.52,2056.5,5466.311,16.91,-0.00217619452346372,4
"6504",2015-12-29,1.7865,2.3068,4.04,5.54,1.5,2078.36,5525.4316,16.08,0.0108154475660094,4
"6505",2015-12-30,1.7943,2.2961,4.03,5.54,1.51,2063.36,5486.1249,17.29,-0.00711377912994165,4
"6506",2015-12-31,1.7615,2.2712,4.04,5.5,1.46,2043.94,5434.5061,18.21,-0.00940897280701724,4
"6507",2016-01-04,1.7352,2.2445,4.03,5.48,1.45,2012.66,5352.566,20.7,-0.0150777455195054,4
"6508",2016-01-05,1.7138,2.2374,4.02,5.5,1.48,2016.71,5363.3368,19.34,0.00201226850822582,4
"6509",2016-01-06,1.6434,2.172,3.94,5.44,1.5,1990.26,5294.8976,20.59,-0.0127605635357451,4
"6510",2016-01-07,1.6008,2.1473,3.95,5.44,1.49,1943.09,5169.5459,24.99,-0.0236740555662493,4
"6511",2016-01-08,1.5614,2.1173,3.95,5.44,1.49,1922.03,5113.5328,27.01,-0.0108352070149914,4
"6512",2016-01-11,1.5956,2.1772,3.99,5.47,1.48,1923.67,5117.896,24.3,0.000853265280707651,4
"6513",2016-01-12,1.5416,2.105,3.92,5.41,1.49,1938.68,5157.8563,22.47,0.00780795467512444,4
"6514",2016-01-13,1.5268,2.0944,3.89,5.36,1.47,1890.28,5029.6668,25.22,-0.0248532515339755,4
"6515",2016-01-14,1.5087,2.0891,3.96,5.46,1.5,1921.84,5113.7323,23.95,0.0167139302349014,4
"6516",2016-01-15,1.4543,2.0365,3.99,5.41,1.42,1880.33,5003.4942,27.02,-0.0215572684553706,4
"6517",2016-01-19,1.4868,2.0574,4,5.41,1.41,1881.33,5006.1683,26.05,0.000534446507402803,4
"6518",2016-01-20,1.4182,1.9841,4.05,5.41,1.36,1859.33,4948.3722,27.59,-0.0115449774231522,4
"6519",2016-01-21,1.4441,2.0328,4.06,5.47,1.41,1868.99,4974.239,26.69,0.00522733516286422,4
"6520",2016-01-22,1.4828,2.0536,4.02,5.49,1.47,1906.9,5075.1349,22.34,0.020283685604974,4
"6521",2016-01-25,1.4401,2.0029,4.04,5.47,1.43,1877.08,4995.8114,24.15,-0.0156298308444965,4
"6522",2016-01-26,1.4285,1.9959,4.03,5.47,1.44,1903.63,5066.4759,22.5,0.0141447493394168,4
"6523",2016-01-27,1.412,2.0011,4.07,5.48,1.41,1882.95,5011.7763,23.11,-0.0107963801821301,4
"6524",2016-01-28,1.401,1.9801,4.07,5.48,1.41,1893.36,5039.9315,22.42,0.00561780860011634,4
"6525",2016-01-29,1.3296,1.9226,4.05,5.42,1.37,1940.24,5164.8158,20.2,0.0247789677300179,4
"6526",2016-02-01,1.3653,1.9503,4.08,5.46,1.38,1939.38,5162.6844,19.98,-0.000412676866423816,4
"6527",2016-02-02,1.2616,1.8465,4.01,5.36,1.35,1903.03,5066.0624,21.98,-0.0187154574081655,4
"6528",2016-02-03,1.2761,1.8878,4.06,5.4,1.34,1912.53,5093.0912,21.65,0.00533526787984294,4
"6529",2016-02-04,1.2308,1.8412,4,5.4,1.4,1915.45,5101.9017,21.84,0.00172989244724314,4
"6530",2016-02-05,1.2419,1.8374,3.98,5.38,1.4,1880.05,5007.8661,23.38,-0.0184314801674835,4
"6531",2016-02-08,1.1594,1.75,3.87,5.28,1.41,1853.44,4937.4672,26,-0.0140576642015249,4
"6532",2016-02-09,1.1545,1.7277,3.92,5.28,1.36,1852.21,4935.2192,26.54,-0.000455294163777028,4
"6533",2016-02-10,1.1222,1.6698,3.92,5.27,1.35,1851.86,4935.9711,26.29,0.000152353921787345,4
"6534",2016-02-11,1.1333,1.6608,3.89,5.26,1.37,1829.08,4876.1817,28.14,-0.0121129963666116,4
"6535",2016-02-12,1.2121,1.7499,3.98,5.34,1.36,1864.78,4971.8924,25.4,0.019628206225375,4
"6536",2016-02-16,1.2169,1.774,4.01,5.37,1.36,1895.58,5055.6656,24.11,0.0168493590086544,4
"6537",2016-02-17,1.2655,1.8208,4.05,5.43,1.38,1926.82,5139.4946,22.31,0.0165811995160439,4
"6538",2016-02-18,1.1988,1.7413,4.01,5.37,1.36,1917.83,5115.7884,21.64,-0.00461255470528165,4
"6539",2016-02-19,1.2262,1.7466,3.96,5.32,1.36,1917.78,5116.3954,20.53,0.000118652288276812,4
"6540",2016-02-22,1.2326,1.7535,3.97,5.34,1.37,1945.5,5190.357,19.38,0.0144558022235732,4
"6541",2016-02-23,1.1983,1.7243,3.93,5.32,1.39,1921.27,5126.0333,20.98,-0.0123929240320078,4
"6542",2016-02-24,1.2178,1.7501,3.91,5.31,1.4,1929.8,5149.0577,20.72,0.00449166024731057,4
"6543",2016-02-25,1.1718,1.7174,3.85,5.27,1.42,1951.7,5208.7267,19.11,0.011588333919816,4
"6544",2016-02-26,1.2414,1.7641,3.88,5.32,1.44,1948.05,5199.5842,19.81,-0.00175522743399072,4
"6545",2016-02-29,1.2139,1.7365,3.84,5.29,1.45,1932.23,5157.8563,20.55,-0.00802523786421227,4
"6546",2016-03-01,1.3179,1.8266,3.91,5.37,1.46,1978.35,5281.054,17.7,0.0238854463626681,4
"6547",2016-03-02,1.3409,1.8424,3.9,5.34,1.44,1986.45,5303.6403,17.09,0.00427685458243751,4
"6548",2016-03-03,1.3443,1.8354,3.89,5.3,1.41,1993.4,5322.7464,16.7,0.00360245018878825,4
"6549",2016-03-04,1.3757,1.8758,3.92,5.31,1.39,1999.99,5340.4677,16.86,0.00332935268154052,4
"6550",2016-03-07,1.4186,1.9075,3.91,5.3,1.39,2001.76,5345.5473,17.35,0.00095115264904608,4
"6551",2016-03-08,1.3416,1.8305,3.85,5.21,1.36,1979.26,5286.4483,18.67,-0.0110557435344366,4
"6552",2016-03-09,1.3843,1.8777,3.89,5.26,1.37,1989.26,5314.0621,18.34,0.00522350705671331,4
"6553",2016-03-10,1.447,1.9341,3.88,5.23,1.35,1989.57,5315.2412,18.05,0.00022188299229704,4
"6554",2016-03-11,1.4938,1.9857,3.86,5.24,1.38,2022.19,5403.8829,16.5,0.0166768913516096,4
"6555",2016-03-14,1.4791,1.9609,3.82,5.19,1.37,2019.64,5397.4183,16.92,-0.00119628795065107,4
"6556",2016-03-15,1.4926,1.9717,3.79,5.16,1.37,2015.93,5387.602,16.84,-0.00181870284169015,4
"6557",2016-03-16,1.382,1.9099,3.81,5.16,1.35,2027.22,5418.1328,14.99,0.00566686254849569,4
"6558",2016-03-17,1.3739,1.8976,3.79,5.11,1.32,2040.59,5453.9202,14.44,0.00660511680333846,4
"6559",2016-03-18,1.3347,1.8749,3.77,5.05,1.28,2049.58,5477.948,14.02,0.00440560168078747,4
"6560",2016-03-21,1.3794,1.9173,3.83,5.07,1.24,2051.6,5483.3686,13.79,0.000989531116396042,4
"6561",2016-03-22,1.4159,1.9421,3.79,5.04,1.25,2049.8,5479.3891,14.17,-0.000725740013173556,4
"6562",2016-03-23,1.3565,1.8804,3.74,4.95,1.21,2036.71,5444.4115,14.94,-0.00638348534145899,4
"6563",2016-03-24,1.3802,1.9018,3.77,4.97,1.2,2035.94,5442.3755,14.74,-0.000373961446521825,4
"6564",2016-03-28,1.3654,1.8878,3.74,4.94,1.2,2037.05,5445.3832,15.24,0.000552644704504515,4
"6565",2016-03-29,1.2712,1.8053,3.71,4.9,1.19,2055.01,5494.5002,13.82,0.00901993453830764,4
"6566",2016-03-30,1.2597,1.8246,3.76,4.94,1.18,2063.95,5518.9952,13.56,0.00445809429581964,4
"6567",2016-03-31,1.2064,1.7704,3.72,4.9,1.18,2059.74,5507.7425,13.95,-0.0020389037482765,4
"6568",2016-04-01,1.216,1.7723,3.72,4.89,1.17,2072.78,5542.6595,13.1,0.00633962099716889,4
"6569",2016-04-04,1.2063,1.7636,3.71,4.88,1.17,2066.13,5526.0793,14.12,-0.00299137986015548,4
"6570",2016-04-05,1.1771,1.7218,3.63,4.81,1.18,2045.17,5470.0329,15.42,-0.0101421635407947,4
"6571",2016-04-06,1.1997,1.7566,3.64,4.84,1.2,2066.66,5529.4907,14.09,0.0108697335257344,4
"6572",2016-04-07,1.1383,1.6906,3.58,4.76,1.18,2041.91,5463.4705,16.16,-0.0119396529593584,4
"6573",2016-04-08,1.1527,1.7184,3.61,4.79,1.18,2047.6,5478.7614,15.36,0.00279875218508089,4
"6574",2016-04-11,1.1591,1.7272,3.61,4.78,1.17,2041.99,5463.7507,16.26,-0.00273979808648004,4
"6575",2016-04-12,1.2126,1.7778,3.65,4.82,1.17,2061.72,5516.7141,14.85,0.0096935974769128,4
"6576",2016-04-13,1.2142,1.7656,3.6,4.78,1.18,2082.42,5572.9325,13.84,0.0101905589053454,4
"6577",2016-04-14,1.2516,1.7937,3.62,4.79,1.17,2082.78,5574.4529,13.72,0.000272818664141426,4
"6578",2016-04-15,1.2125,1.7535,3.59,4.75,1.16,2080.73,5568.9662,13.62,-0.000984258024675459,4
"6579",2016-04-18,1.2304,1.7728,3.61,4.77,1.16,2094.34,5605.5018,13.35,0.00656057133189283,4
"6580",2016-04-19,1.2532,1.7869,3.52,4.75,1.23,2100.8,5622.792,13.24,0.00308450529799141,4
"6581",2016-04-20,1.3138,1.8468,3.57,4.78,1.21,2102.4,5627.3984,13.28,0.000819237133438275,4
"6582",2016-04-21,1.3319,1.8628,3.57,4.79,1.22,2091.48,5598.3068,13.95,-0.00516963575921686,4
"6583",2016-04-22,1.3567,1.8896,3.59,4.78,1.19,2091.58,5598.601,13.22,5.25516036383294e-05,4
"6584",2016-04-25,1.3782,1.9145,3.62,4.79,1.17,2087.79,5588.4584,14.08,-0.0018116311557118,4
"6585",2016-04-26,1.3932,1.9289,3.65,4.79,1.14,2091.7,5598.9244,13.96,0.00187278838829675,4
"6586",2016-04-27,1.3199,1.8525,3.59,4.73,1.14,2095.15,5608.5702,13.77,0.00172279518544673,4
"6587",2016-04-28,1.2924,1.826,3.63,4.73,1.1,2075.81,5557.1881,15.22,-0.00916135452846785,4
"6588",2016-04-29,1.2956,1.835,3.63,4.69,1.06,2065.3,5529.1076,15.7,-0.00505300513401733,4
"6589",2016-05-02,1.3247,1.8741,3.68,4.74,1.06,2081.43,5572.3279,14.68,0.00781686722826663,4
"6590",2016-05-03,1.2535,1.798,3.65,4.66,1.01,2063.37,5524.1309,15.6,-0.00864934742982374,4
"6591",2016-05-04,1.234,1.7769,3.66,4.64,0.98,2051.12,5492.5035,16.05,-0.00572531690007569,4
"6592",2016-05-05,1.2033,1.7471,3.63,4.62,0.99,2050.63,5492.5193,15.91,2.8766481441708e-06,4
"6593",2016-05-06,1.2305,1.7806,3.67,4.66,0.99,2057.14,5510.6853,14.72,0.0033074075861691,4
"6594",2016-05-09,1.1948,1.7525,3.66,4.66,1,2058.69,5514.8944,14.57,0.000763806998741161,4
"6595",2016-05-10,1.2109,1.7631,3.65,4.66,1.01,2084.39,5583.8557,13.63,0.0125045549376249,4
"6596",2016-05-11,1.2027,1.7385,3.61,4.63,1.02,2064.46,5533.3635,14.69,-0.00904253310127618,4
"6597",2016-05-12,1.2383,1.7533,3.64,4.66,1.02,2064.11,5532.9742,14.41,-7.03550381247736e-05,4
"6598",2016-05-13,1.2072,1.7018,3.57,4.61,1.04,2046.61,5486.4896,15.04,-0.00840137660500925,4
"6599",2016-05-16,1.2624,1.7551,3.62,4.65,1.03,2066.66,5540.8069,14.68,0.00990019191870877,4
"6600",2016-05-17,1.3014,1.7741,3.61,4.65,1.04,2047.21,5490.3643,15.57,-0.00910383648273312,4
"6601",2016-05-18,1.3864,1.8556,3.71,4.74,1.03,2047.63,5492.3066,15.95,0.000353765231935466,4
"6602",2016-05-19,1.3766,1.8504,3.66,4.7,1.04,2040.04,5471.9986,16.33,-0.00369753574936985,4
"6603",2016-05-20,1.3635,1.8401,3.67,4.71,1.04,2052.32,5505.8143,15.2,0.00617977131792397,4
"6604",2016-05-23,1.37,1.8367,3.68,4.7,1.02,2048.04,5494.5169,15.82,-0.00205190356674405,4
"6605",2016-05-24,1.4062,1.8646,3.68,4.71,1.03,2076.06,5569.8318,14.42,0.0137072833464213,4
"6606",2016-05-25,1.4029,1.8682,3.69,4.74,1.05,2090.54,5609.0068,13.9,0.0070334260363123,4
"6607",2016-05-26,1.3491,1.8299,3.63,4.69,1.06,2090.1,5608.6212,13.43,-6.87465738141951e-05,4
"6608",2016-05-27,1.3864,1.8528,3.65,4.7,1.05,2099.06,5633.672,13.12,0.00446648099536478,4
"6609",2016-05-31,1.3734,1.8476,3.63,4.68,1.05,2096.96,5628.3788,14.19,-0.000939564816694895,4
"6610",2016-06-01,1.3815,1.8372,3.63,4.67,1.04,2099.33,5635.7114,14.2,0.00130279077875848,4
"6611",2016-06-02,1.3539,1.8007,3.59,4.64,1.05,2105.26,5652.2817,13.63,0.00294023217725439,4
"6612",2016-06-03,1.2323,1.7021,3.51,4.57,1.06,2099.13,5635.9064,13.47,-0.00289711321358942,4
"6613",2016-06-06,1.2517,1.7384,3.54,4.59,1.05,2109.41,5663.6536,13.65,0.00492328971254735,4
"6614",2016-06-07,1.2338,1.7194,3.53,4.58,1.05,2112.13,5671.0768,14.05,0.00131067337875328,4
"6615",2016-06-08,1.2321,1.7039,3.52,4.56,1.04,2119.12,5691.0094,14.08,0.00351478223677029,4
"6616",2016-06-09,1.2223,1.6884,3.49,4.53,1.04,2115.48,5681.4811,14.64,-0.00167427240587583,4
"6617",2016-06-10,1.1687,1.6421,3.48,4.5,1.02,2096.07,5629.4248,17.03,-0.00916245237531463,4
"6618",2016-06-13,1.1282,1.6113,3.47,4.48,1.01,2079.06,5585.4137,20.97,-0.00781804563762886,4
"6619",2016-06-14,1.1394,1.6147,3.45,4.5,1.05,2075.32,5575.7546,20.5,-0.00172934370107623,4
"6620",2016-06-15,1.0731,1.5737,3.43,4.5,1.07,2071.5,5565.9177,20.14,-0.00176422757199541,4
"6621",2016-06-16,1.0923,1.5805,3.43,4.47,1.04,2077.99,5584.2677,19.37,0.0032968507601182,4
"6622",2016-06-17,1.1145,1.6095,3.47,4.51,1.04,2071.22,5566.1032,19.41,-0.00325279893010874,4
"6623",2016-06-20,1.184,1.6903,3.5,4.54,1.04,2083.25,5598.4748,18.37,0.00581584617403436,4
"6624",2016-06-21,1.2002,1.7076,3.57,4.57,1,2088.9,5614.1544,18.48,0.0028006913597254,4
"6625",2016-06-22,1.2009,1.6869,3.56,4.55,0.99,2085.45,5604.9328,21.17,-0.00164256259143866,4
"6626",2016-06-23,1.2592,1.7476,3.62,4.6,0.98,2113.32,5679.9082,17.25,0.0133766813404079,4
"6627",2016-06-24,1.0751,1.5616,3.55,4.55,1,2037.41,5475.8871,25.76,-0.0359197882810852,4
"6628",2016-06-27,0.9822,1.4394,3.42,4.42,1,2000.54,5376.7927,23.85,-0.0180965016608907,4
"6629",2016-06-28,1.0094,1.4681,3.42,4.41,0.99,2036.09,5473.5187,18.75,0.0179895349136298,4
"6630",2016-06-29,1.0591,1.5172,3.37,4.4,1.03,2070.77,5567.4523,16.64,0.0171614650736464,4
"6631",2016-06-30,1.0013,1.4714,3.39,4.41,1.02,2098.86,5642.9865,15.63,0.0135671032152355,4
"6632",2016-07-01,0.9962,1.4458,3.34,4.32,0.98,2102.95,5655.0124,14.77,0.00213112329792028,4
"6633",2016-07-05,0.94,1.3767,3.22,4.2,0.98,2088.55,5616.6951,15.58,-0.00677581184437362,4
"6634",2016-07-06,0.9447,1.3699,3.23,4.21,0.98,2099.73,5648.7326,14.96,0.00570397705939216,4
"6635",2016-07-07,0.9623,1.3867,3.22,4.19,0.97,2097.9,5644.3777,14.76,-0.000770951699855693,4
"6636",2016-07-08,0.9492,1.3596,3.18,4.15,0.97,2129.9,5730.4972,13.2,0.0152575721500706,4
"6637",2016-07-11,1.0231,1.432,3.22,4.18,0.96,2137.16,5750.0302,13.54,0.00340860475422628,4
"6638",2016-07-12,1.0877,1.5117,3.3,4.23,0.93,2152.14,5790.3611,13.55,0.00701403272629767,4
"6639",2016-07-13,1.0618,1.476,3.24,4.17,0.93,2152.43,5791.6876,13.04,0.000229087612515241,4
"6640",2016-07-14,1.0974,1.5373,3.28,4.23,0.95,2163.75,5822.2692,12.82,0.00528025717409197,4
"6641",2016-07-15,1.1055,1.5527,3.33,4.26,0.93,2161.74,5816.8607,12.67,-0.000928933344407976,4
"6642",2016-07-18,1.1331,1.5835,3.34,4.26,0.92,2166.89,5830.9543,12.44,0.00242288765828622,4
"6643",2016-07-19,1.1119,1.5543,3.31,4.23,0.92,2163.78,5822.7273,11.97,-0.00141091827799109,4
"6644",2016-07-20,1.1364,1.5818,3.34,4.25,0.91,2173.02,5848.3292,11.77,0.0043968914704284,4
"6645",2016-07-21,1.0956,1.5577,3.35,4.25,0.9,2165.17,5827.2983,12.74,-0.00359605269826462,4
"6646",2016-07-22,1.1184,1.568,3.34,4.23,0.89,2175.03,5853.8623,12.02,0.0045585447376187,4
"6647",2016-07-25,1.1413,1.5749,3.3,4.23,0.93,2168.48,5836.2658,12.87,-0.00300596411364163,4
"6648",2016-07-26,1.1348,1.5628,3.31,4.22,0.91,2169.18,5838.3315,13.05,0.000353942070287495,4
"6649",2016-07-27,1.088,1.4993,3.29,4.19,0.9,2166.58,5831.5419,12.83,-0.00116293499264303,4
"6650",2016-07-28,1.0863,1.5061,3.3,4.2,0.9,2170.06,5841.42,12.72,0.0016939087756533,4
"6651",2016-07-29,1.0253,1.4548,3.25,4.17,0.92,2173.6,5851.0126,11.87,0.00164216919858527,4
"6652",2016-08-01,1.0767,1.5232,3.32,4.24,0.92,2170.84,5843.6028,12.44,-0.00126641327007232,4
"6653",2016-08-02,1.0911,1.5575,3.37,4.3,0.93,2157.03,5806.5741,13.37,-0.00633662164717969,4
"6654",2016-08-03,1.0718,1.5437,3.46,4.31,0.85,2163.79,5826.5438,12.86,0.00343915356216681,4
"6655",2016-08-04,1.0299,1.5025,3.42,4.27,0.85,2164.25,5829.2558,12.42,0.000465456039307477,4
"6656",2016-08-05,1.1379,1.5902,3.42,4.32,0.9,2182.87,5879.5376,11.39,0.00862576660300269,4
"6657",2016-08-08,1.146,1.5937,3.41,4.3,0.89,2180.89,5874.7568,11.5,-0.000813125168210429,4
"6658",2016-08-09,1.1088,1.5488,3.37,4.25,0.88,2181.74,5877.2734,11.66,0.000428375179718065,4
"6659",2016-08-10,1.0732,1.5092,3.3,4.21,0.91,2175.49,5862.6119,12.05,-0.00249460914988235,4
"6660",2016-08-11,1.1461,1.561,3.33,4.27,0.94,2185.79,5891.1324,11.68,0.0048648111944781,4
"6661",2016-08-12,1.099,1.5152,3.28,4.22,0.94,2184.05,5886.7478,11.55,-0.000744271169325666,4
"6662",2016-08-15,1.1364,1.5593,3.33,4.25,0.92,2190.15,5903.8991,11.81,0.00291354421536447,4
"6663",2016-08-16,1.1608,1.5763,3.34,4.27,0.93,2178.15,5872.5948,12.64,-0.00530230945173162,4
"6664",2016-08-17,1.1331,1.5508,3.31,4.25,0.94,2182.22,5885.0283,12.19,0.00211720720115069,4
"6665",2016-08-18,1.1103,1.5372,3.28,4.23,0.95,2187.02,5898.1191,11.43,0.00222442430735634,4
"6666",2016-08-19,1.1658,1.5798,3.3,4.25,0.95,2183.87,5890.445,11.34,-0.00130110970461756,4
"6667",2016-08-22,1.1364,1.5441,3.25,4.2,0.95,2182.64,5887.2327,12.27,-0.000545340801925855,4
"6668",2016-08-23,1.1364,1.5475,3.25,4.19,0.94,2186.9,5898.879,12.38,0.00197822994154798,4
"6669",2016-08-24,1.1462,1.5628,3.25,4.2,0.95,2175.44,5868.2987,13.45,-0.00518408667138275,4
"6670",2016-08-25,1.1621,1.5748,3.27,4.21,0.94,2172.47,5860.3884,13.63,-0.00134797160205912,4
"6671",2016-08-26,1.2381,1.6313,3.3,4.25,0.95,2169.04,5851.2607,13.65,-0.00155752475382007,4
"6672",2016-08-29,1.1702,1.5612,3.22,4.16,0.94,2180.38,5882.6542,12.94,0.00536525402124027,4
"6673",2016-08-30,1.1782,1.568,3.24,4.19,0.95,2176.12,5872.1019,13.12,-0.00179379913237128,4
"6674",2016-08-31,1.1993,1.5817,3.24,4.19,0.95,2170.95,5859.2463,13.42,-0.00218926718557113,4
"6675",2016-09-01,1.1815,1.5698,3.24,4.19,0.95,2170.86,5859.0697,13.48,-3.01403953610519e-05,4
"6676",2016-09-02,1.193,1.6041,3.28,4.23,0.95,2179.98,5883.9887,11.98,0.0042530642705957,4
"6677",2016-09-06,1.1185,1.5357,3.25,4.19,0.94,2186.48,5901.6615,12.02,0.00300354077838394,4
"6678",2016-09-07,1.125,1.5408,3.28,4.19,0.91,2186.16,5902.2155,11.94,9.38718698115924e-05,4
"6679",2016-09-08,1.1785,1.6007,3.36,4.28,0.92,2181.3,5889.346,12.51,-0.00218045240808315,4
"6680",2016-09-09,1.2242,1.6767,3.43,4.34,0.91,2127.81,5745.0154,17.5,-0.024507067508005,4
"6681",2016-09-12,1.1981,1.6646,3.43,4.36,0.93,2159.04,5829.645,15.16,0.0147309613826275,4
"6682",2016-09-13,1.2471,1.7289,3.51,4.43,0.92,2127.02,5744.9598,17.85,-0.0145266478490544,4
"6683",2016-09-14,1.208,1.6993,3.5,4.4,0.9,2125.77,5741.9807,18.14,-0.000518558894006458,4
"6684",2016-09-15,1.1803,1.6925,3.52,4.43,0.91,2147.26,5800.9759,16.3,0.0102743640360895,4
"6685",2016-09-16,1.2,1.6943,3.51,4.41,0.9,2139.16,5779.1461,15.37,-0.00376312544239331,4
"6686",2016-09-19,1.2213,1.7135,3.5,4.4,0.9,2139.12,5779.1194,15.53,-4.6200597005752e-06,4
"6687",2016-09-20,1.2017,1.691,3.5,4.39,0.89,2139.76,5780.916,15.92,0.000310877812976244,4
"6688",2016-09-21,1.1887,1.6528,3.47,4.36,0.89,2163.12,5844.0851,13.3,0.0109271783226049,4
"6689",2016-09-22,1.1658,1.62,3.44,4.32,0.88,2177.18,5882.1661,12.02,0.00651616110107639,4
"6690",2016-09-23,1.1577,1.6201,3.44,4.3,0.86,2164.69,5848.4215,12.29,-0.00573676421684182,4
"6691",2016-09-26,1.1201,1.5857,3.43,4.29,0.86,2146.1,5798.7005,14.5,-0.00850161022080923,4
"6692",2016-09-27,1.1135,1.5582,3.39,4.25,0.86,2159.93,5836.3386,13.1,0.006490781857073,4
"6693",2016-09-28,1.1363,1.5737,3.39,4.26,0.87,2171.37,5868.547,12.39,0.00551859688195601,4
"6694",2016-09-29,1.1186,1.5616,3.37,4.23,0.86,2151.13,5813.9859,14.02,-0.0092972076393015,4
"6695",2016-09-30,1.1508,1.5961,3.44,4.29,0.85,2168.27,5860.3402,13.29,0.0079728951527041,4
"6696",2016-10-03,1.18,1.6238,3.43,4.29,0.86,2161.2,5841.9663,13.57,-0.00313529579733265,4
"6697",2016-10-04,1.2287,1.6881,3.49,4.35,0.86,2150.49,5813.5646,13.63,-0.00486166789424998,4
"6698",2016-10-05,1.245,1.7039,3.51,4.36,0.85,2159.73,5840.9157,12.99,0.00470470389199767,4
"6699",2016-10-06,1.2793,1.7389,3.53,4.36,0.83,2160.77,5843.8819,12.84,0.000507831331994871,4
"6700",2016-10-07,1.2567,1.7199,3.5,4.36,0.86,2153.74,5825.0602,13.48,-0.00322075297243779,4
"6701",2016-10-11,1.296,1.7656,3.52,4.37,0.85,2136.73,5779.0955,15.36,-0.00789085407220333,4
"6702",2016-10-12,1.2929,1.7709,3.51,4.39,0.88,2139.18,5786.1989,15.91,0.00122915428547598,4
"6703",2016-10-13,1.2602,1.7429,3.48,4.34,0.86,2132.55,5768.4759,16.69,-0.00306297801135041,4
"6704",2016-10-14,1.2883,1.7995,3.56,4.43,0.87,2132.98,5769.6408,16.12,0.000201942422954348,4
"6705",2016-10-17,1.2556,1.7678,3.52,4.39,0.87,2126.5,5752.2675,16.21,-0.0030111579909793,4
